season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos,pass_comp,pass_att,pass_comp_pct,pass_yds,pass_tds,pass_int,pass_long,pass_ypa,pass_ypc,pass_cfb_qbr,pass_nfl_qbr,pass_sacks,pass_sacked_yds,pass_ny/a,pass_any/a,rush_att,rush_yds,rush_yds_gained,rush_yds_lost,rush_td,rush_long,rush_avg,rec_targets,rec_no,rec_yds,rec_avg,rec_tds,rec_long,rec_catch_pct,fumbles,fumbles_lost,defense_solo_tackles,defense_ast_tackles,defense_total_tackles,defense_solo_tfl,defense_ast_tfl,defense_tfl,defense_tfl_yds,defense_solo_sack,defense_ast_sack,defense_sacks,defense_qb_hits,defense_int,defense_int_yds,defense_int_td,defense_int_long,defense_pbu,defense_ff,defense_fr,defense_fr_yds,defense_fr_tds,defense_fr_long,defense_saf,defense_blkd,punt_no,punt_gross_yds,punt_gross_avg,punt_net_yds,punt_net_avg,punt_tb,punt_blkd,punt_fc,punt_50+,punt_inside_20,punt_long,ko_no,ko_yds,ko_ob,ko_tb,ko_fc_yds,ko_avg,fg_made,fg_att,fg_long,fg_blkd,fg_pct,xp_made,xp_att,xp_blkd,two_pt_pass_made,two_pt_pass_att,two_pt_rush_made,two_pt_rush_att,two_pt_rec_made,two_pt_rec_att,def_two_pt_fum_made,def_two_pt_fum_att,def_two_pt_kick_made,def_two_pt_kick_att,pr_no,pr_yds,pr_td,pr_long,pr_avg,kr_no,kr_yds,kr_td,kr_long,kr_avg,fgr_no,fgr_yds,fgr_td,fgr_long,fgr_avg
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,18,K. Kaya,K. Kaya,K. Kaya,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,79.0,13.166666666666666,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,19,N. Strahmann,N. Strahmann,N. Strahmann,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,8.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,21,D. Buckrham,D. Buckrham,D. Buckrham,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,23,N. Lester,N. Lester,N. Lester,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,78.0,0.0,28.0,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,25,E. Chagoya,E. Chagoya,E. Chagoya,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,27,T. Fischbach,T. Fischbach,T. Fischbach,1,0,,,,,,,,,,,,,,,,,3.0,1.0,3.0,2.0,0.0,2.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,28,L. Achaintre,L. Achaintre,L. Achaintre,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,30,C. Santos,C. Santos,C. Santos Insua,1,0,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,34,S. Platzgummer,S. Platzgummer,S. Platzgummer,1,1,,,,,,,,,,,,,,,,,12.0,34.0,34.0,0.0,0.0,5.0,2.83,0.0,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,38,S. Brand,S. Brand,S. Brand,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,43,H. Dyrendhal,H. Dyrendhal,H. Dyrendahl,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,5,J. Liggins,J. Liggins,J. Liggins,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,54,K. Brauns,K. Brauns,K. Brauns,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,58,A. Williams,A. Williams,A. Williams,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,6,D. Okoeguale,D. Okoeguale,D. Okoeguale,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,7,L. Zahradka,L. Zahradka,L. Zahradka,1,1,,19.0,34.0,0.56,235.0,1.0,1.0,42.0,6.91,12.37,117.76,0.0,0.0,0.0,6.91,6.18,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,8,B. Butler,B. Butler,B. Butler,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,16.0,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,90,M. A. Hor,M. A. Hor,M. Hor,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,92,F. Mousel,F. Mousel,F. Mousel,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,95,D. Bartmann,D. Bartmann,D. Bartmann,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,97,S. Rieger,S. Rieger,S. Rieger,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,fgrf2402,RF,Rhein Fire,H,FG,Frankfurt Galaxy,99,K. Maier,K. Maier,K. Maier,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,0,C. Jones,C. Jones,C. Jones,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,1,Z. Edwards,Z. Edwards,Z. Edwards,1,1,,19.0,28.0,0.68,269.0,4.0,0.0,47.0,9.61,14.16,195.7,0.0,0.0,0.0,9.61,12.46,11.0,67.0,68.0,1.0,2.0,16.0,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,11,A. Mahoungou,A. Mahoungou,A. Mahoungou,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,23.0,7.666666666666667,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,12,H. Tekedam,H. Tekedam,H. Tekedam,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,16.0,16.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,13,F. Larose,F. Larose,F. Larose,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,36.0,18.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,14,C. Sow,C. Sow,C. Sow,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,28.0,14.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,2,J. Aguemon,J. Aguemon,J. Aguemon,1,1,,,,,,,,,,,,,,,,,11.0,64.0,64.0,0.0,0.0,20.0,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,20,W. Said,W. Said,W. Said,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,21,J. Moukouri,J. Moukouri,J. Moukouri,1,0,,,,,,,,,,,,,,,,,5.0,28.0,28.0,0.0,0.0,9.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,23,K. Osseni,K. Osseni,K. Osseni,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,26,E. Jean-Alphon.,E. Jean-Alphon.,E. Jean-Alphonse,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,27,M. Achiepi,M. Achiepi,M. Achiepi,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,29,K. Querido,K. Querido,K. Querido,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,3,A. Kilani,A. Kilani,A. Kilani,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,2.0,0.0,2.0,18.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,30,M. Dupont,M. Dupont,M. Dupont,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,416.0,0.0,1.0,0.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,35,P. Veritas,P. Veritas,P. Veritas,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,36,M. Roger,M. Roger,M. Roger,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,4,D. Gomis,D. Gomis,D. Gomis,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,40,D. Eustache,D. Eustache,D. Eustache,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,42,D. Dales,D. Dales,D. Dales,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,44,S. Zeregbe,S. Zeregbe,S. Zeregbe,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,45,C. Voumbo,C. Voumbo,C. Voumbo,1,0,,,,,,,,,,,,,,,,,2.0,9.0,9.0,0.0,0.0,8.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,6,A. Mitchell,A. Mitchell,A. Mitchell,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,152.0,16.88888888888889,4.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,24.0,0.0,14.0,,1.0,0.0,0.0,0.0,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,7,M. Beard,M. Beard,M. Beard,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,8,J. Genmark,J. Genmark,J. Genmark Heath,1,1,,,,,,,,,,,,,,,,,4.0,40.0,42.0,2.0,0.0,23.0,10.0,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,81,K. Mwamba,K. Mwamba,K. Mwamba,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,14.0,7.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,9,K. Floret,K. Floret,K. Floret,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,91,A. Zetterberg,A. Zetterberg,A. Zetterberg,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,A,HD,Hamburg Sea Devils,94,V. Gnahoua,V. Gnahoua,V. Gnahoua,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,0,Z. Ugapo,Z. Ugapo,Z. Ugapo,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,1,J. Smith,J. Smith,J. Smith,1,1,,14.0,30.0,0.47,154.0,0.0,0.0,29.0,5.13,11.0,89.79,0.0,0.0,0.0,5.13,5.13,9.0,24.0,43.0,19.0,1.0,11.0,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,12,C. Mills,C. Mills,C. Mills,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,14,T. Landström,T. Landström,T. Landström,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,15.0,7.5,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,2,J. McClam,J. McClam,J. McClam,1,1,,,,,,,,,,,,,,,,,3.0,-10.0,0.0,10.0,0.0,-1.0,-3.33,0.0,4.0,48.0,12.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,69.0,0.0,21.0,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,20,L. Meyer,L. Meyer,L. Meyer,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,21,I. Ukachu,I. Ukachu,I. Ukachu,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,22,L. Pitts,L. Pitts,L. Pitts,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,hdpm2402,PM,Paris Musketeers,H,HD,Hamburg Sea Devils,24,M. Alvarez,M. Alvarez,M. Alvarez Plata,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
