game_id,game_date,game_location,game_stadium,away_abv,away_name,home_abv,home_name,team_id,team_name,visitor_home,total_plays,total_yds,total_yds_per_play,first_downs_total,first_downs_pass,first_downs_rush,first_downs_penalty,penalties_num,penalties_yds,third_down_conv,third_down_att,fourth_down_conv,fourth_down_att,fumbles_num,fumbles_lost,misc_yds,time_of_possession,points_off_turnovers,redzone_att,redzone_scores,redzone_points,redzone_rush_td,redzone_pass_td,redzone_fgm,redzone_end_fga,redzone_end_downs,redzone_end_int,redzone_end_fumble,redzone_end_half,redzone_end_game,pass_comp,pass_att,pass_yds,pass_td,pass_int,pass_long,rush_att,rush_yds,rush_yds_gain,rush_yds_loss,rush_td,rush_long,defense_tackles_total,defense_tackles_solo,defense_tackles_ast,defense_tfl_solo,defense_tfl_ast,defense_tfl,defense_tfl_YDS,defense_sacks,defense_sack_yds,defense_interceptions_num,defense_interceptions_yds,defense_interceptions_td,defense_interceptions_long,defense_pbu,defense_fr,defense_fr_yds,defense_fr_td,defense_fr_long,punt_att,punt_gross_yds,punt_long,punt_blk,punt_tb,punt_fc,punt_50+,punt_in_20,punt_gross_avg,kickoff_att,kickoff_yds,kickoff_out_of_bounds,kickoff_tb,kick_fgm,kick_fga,kick_fg%,kick_fg_long,kick_fg_blk,kick_xpm,kick_xpa,kick_xp%,2PM_pass_att,2PM_pass_made,kick_return_num,kick_return_yds,kick_return_td,kick_return_long,punt_return_num,punt_return_yds,punt_return_td,punt_return_long,field_goal_return_num,field_goal_return_yds,field_goal_return_td
HDIR2209,7/31/2022,Hamburg,Stadion Hoheluft,IR,Istanbul Rams,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,73,322,4.410958904109589,25,8,14,3,9,112,4,14,1,1,1.0,0.0,-7,49:49,0,5.0,5.0,26.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,168.0,0.0,1.0,23.0,39.0,154.0,193.0,39.0,4.0,19.0,64.0,32.0,32.0,4.0,4.0,6.0,22.0,3.0,3.0,,,,,3.0,,,,,6.0,214.0,54.0,0.0,0.0,0.0,1.0,3.0,35.667,5.0,314.0,0.0,0.0,1.0,2.0,0.5,33.0,0.0,2.0,3.0,0.667,0.0,0.0,4.0,131.0,0.0,51.0,4.0,89.0,0.0,45.0,,,
HDLK2211,8/14/2022,Hamburg,Stadion Hoheluft,LK,Leipzig Kings,HD,Hamburg Sea Devils,LK,Leipzig Kings,V,60,134,2.2333333333333334,7,3,2,2,5,45,0,14,1,2,4.0,4.0,0,26:41,0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,101.0,0.0,2.0,32.0,19.0,33.0,55.0,22.0,0.0,12.0,56.0,30.0,26.0,7.0,0.0,7.0,30.0,2.0,2.0,,,,,4.0,,,,,10.0,251.0,50.0,1.0,0.0,1.0,1.0,1.0,25.1,1.0,59.0,0.0,0.0,,,,,,,,,,,8.0,151.0,0.0,40.0,,,,,,,
HDLK2211,8/14/2022,Hamburg,Stadion Hoheluft,LK,Leipzig Kings,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,60,267,4.45,16,11,5,0,6,123,4,13,1,2,1.0,1.0,0,33:19,35,4.0,4.0,24.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,169.0,3.0,0.0,36.0,33.0,98.0,110.0,12.0,2.0,18.0,53.0,33.0,20.0,10.0,2.0,11.0,56.0,5.0,5.0,2.0,139.0,2.0,70.0,5.0,1.0,1.0,1.0,1.0,5.0,172.0,45.0,0.0,0.0,0.0,0.0,4.0,34.4,9.0,572.0,0.0,1.0,1.0,2.0,0.5,27.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,22.0,0.0,22.0,3.0,82.0,0.0,42.0,,,
hdmb2414,08/24/2024,,,MB,Madrid Bravos,HD,Hamburg Sea Devils,MB,Madrid Bravos,V,56,493,8.803571428571429,29,11,16,2,6,35,3,4,0,0,2.0,2.0,13,36:51,0,10.0,8.0,56.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,23.0,139.0,3.0,0.0,0.0,33.0,354.0,360.0,0.0,6.0,50.0,52.0,34.0,18.0,9.0,1.0,9.5,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,33.0,0.0,0.0,1.0,0.0,0.0,-1.0,10.0,507.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,5.0,0.6,0.0,0.0,4.0,104.0,0.0,54.0,1.0,13.0,0.0,13.0,,,
hdmb2414,08/24/2024,,,MB,Madrid Bravos,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,63,273,4.333333333333333,16,9,5,2,5,40,6,14,0,3,3.0,2.0,19,23:09,0,3.0,2.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,30.0,223.0,1.0,0.0,0.0,31.0,50.0,99.0,0.0,0.0,10.0,44.0,29.0,15.0,3.0,2.0,4.0,63.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,178.0,49.0,0.0,1.0,1.0,0.0,3.0,44.5,4.0,111.0,0.0,0.0,2.0,2.0,1.0,48.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,156.0,0.0,28.0,2.0,19.0,0.0,13.0,,,
hdpl2404,06/16/2024,,,PL,Prague Lions,HD,Hamburg Sea Devils,PL,Prague Lions,V,47,127,2.702127659574468,5,2,3,0,5,40,0,10,0,0,0.0,0.0,25,23:50,0,5.0,2.0,10.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,55.0,0.0,1.0,49.0,25.0,72.0,86.0,0.0,1.0,14.0,51.0,40.0,11.0,9.0,3.0,10.5,15.0,3.0,3.0,1.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,154.0,48.0,0.0,0.0,0.0,0.0,2.0,22.0,4.0,203.0,0.0,2.0,1.0,3.0,0.333,39.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,90.0,0.0,38.0,3.0,25.0,0.0,16.0,,,
hdpl2404,06/16/2024,,,PL,Prague Lions,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,73,366,5.013698630136986,21,16,4,1,8,50,7,17,2,5,2.0,1.0,0,36:10,0,5.0,5.0,34.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,47.0,338.0,3.0,1.0,12.0,26.0,28.0,81.0,0.0,1.0,15.0,37.0,27.0,10.0,6.0,3.0,7.5,24.0,4.0,4.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,140.0,69.0,0.0,1.0,0.0,1.0,2.0,35.0,5.0,230.0,0.0,1.0,0.0,0.0,,0.0,0.0,3.0,4.0,0.75,0.0,0.0,2.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,,,
HDPM2312,8/20/2023,Hamburg,Stadion Hoheluft,PM,Paris Musketeers,HD,Hamburg Sea Devils,PM,Paris Musketeers,V,63,400,6.349206349206349,21,12,9,0,7,56,4,8,0,1,2.0,1.0,0,33:20,6,3.0,3.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,287.0,3.0,1.0,41.0,24.0,113.0,124.0,11.0,1.0,17.0,53.0,33.0,20.0,1.0,2.0,2.0,7.0,0.0,0.0,1.0,10.0,0.0,10.0,6.0,,,,,3.0,110.0,39.0,0.0,0.0,0.0,0.0,0.0,36.667,5.0,297.0,0.0,0.0,,,,,,1.0,2.0,0.5,2.0,2.0,5.0,117.0,0.0,50.0,1.0,19.0,0.0,19.0,,,
HDPM2312,8/20/2023,Hamburg,Stadion Hoheluft,PM,Paris Musketeers,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,57,296,5.192982456140351,15,8,3,4,8,39,6,15,0,1,0.0,0.0,0,26:40,7,4.0,2.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,33.0,254.0,2.0,1.0,65.0,24.0,42.0,65.0,23.0,0.0,11.0,64.0,40.0,24.0,3.0,0.0,3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,,,,,3.0,174.0,72.0,0.0,1.0,0.0,2.0,1.0,58.0,5.0,287.0,0.0,0.0,2.0,4.0,0.5,50.0,0.0,1.0,2.0,0.5,0.0,0.0,5.0,108.0,0.0,24.0,3.0,23.0,0.0,11.0,,,
hdpm2402,06/02/2024,,,PM,Paris Musketeers,HD,Hamburg Sea Devils,PM,Paris Musketeers,V,61,475,7.786885245901639,28,13,11,4,9,40,6,10,1,2,0.0,0.0,0,33:53,0,7.0,6.0,41.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,28.0,268.0,4.0,0.0,26.0,33.0,207.0,211.0,0.0,2.0,23.0,38.0,27.0,11.0,5.0,1.0,5.5,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,37.0,0.0,0.0,1.0,0.0,2.0,35.0,7.0,416.0,0.0,1.0,0.0,0.0,,0.0,0.0,5.0,6.0,0.833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
hdpm2402,06/02/2024,,,PM,Paris Musketeers,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,54,213,3.9444444444444446,14,8,3,3,7,65,4,11,1,2,0.0,0.0,24,26:07,0,2.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,138.0,0.0,0.0,12.0,24.0,75.0,91.0,0.0,2.0,19.0,46.0,33.0,13.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,218.0,45.0,0.0,0.0,0.0,0.0,1.0,36.333,3.0,172.0,0.0,1.0,0.0,0.0,,0.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,79.0,0.0,21.0,6.0,24.0,0.0,14.0,,,
HDPW2213,8/28/2022,Hamburg,Stadion Hoheluft,PW,Panthers Wroclaw,HD,Hamburg Sea Devils,PW,Panthers Wroclaw,V,55,243,4.418181818181818,12,12,0,0,5,67,6,13,2,3,0.0,0.0,0,21:24,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,46.0,223.0,0.0,2.0,32.0,8.0,20.0,21.0,1.0,0.0,7.0,76.0,36.0,40.0,4.0,4.0,6.0,41.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,,,,,4.0,143.0,45.0,0.0,0.0,1.0,0.0,0.0,35.75,1.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,4.0,64.0,0.0,19.0,2.0,37.0,0.0,24.0,,,
HDPW2213,8/28/2022,Hamburg,Stadion Hoheluft,PW,Panthers Wroclaw,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,66,401,6.075757575757576,27,5,18,4,9,64,3,10,0,0,1.0,0.0,10,38:36,7,4.0,3.0,17.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,18.0,114.0,0.0,1.0,43.0,45.0,287.0,294.0,7.0,2.0,48.0,48.0,32.0,16.0,1.0,2.0,2.0,10.0,1.0,1.0,2.0,2.0,0.0,2.0,6.0,,,,,4.0,154.0,49.0,0.0,1.0,0.0,0.0,2.0,38.5,4.0,242.0,0.0,0.0,1.0,1.0,1.0,28.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,37.0,0.0,37.0,1.0,3.0,0.0,3.0,,,
HDPW2306,7/10/2023,Hamburg,Stadion Hoheluft,PW,Panthers Wroclaw,HD,Hamburg Sea Devils,PW,Panthers Wroclaw,V,43,155,3.604651162790698,9,7,2,0,9,91,2,11,0,1,1.0,1.0,0,19:29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,105.0,1.0,1.0,40.0,18.0,50.0,56.0,6.0,0.0,11.0,99.0,37.0,62.0,3.0,8.0,7.0,8.0,0.0,0.0,2.0,60.0,0.0,60.0,3.0,,,,,8.0,336.0,63.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,188.0,1.0,0.0,1.0,1.0,1.0,39.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,97.0,0.0,34.0,3.0,53.0,0.0,23.0,,,
HDPW2306,7/10/2023,Hamburg,Stadion Hoheluft,PW,Panthers Wroclaw,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,79,461,5.8354430379746836,29,10,18,1,6,48,7,14,0,1,1.0,1.0,0,39:48,0,3.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,33.0,169.0,0.0,2.0,17.0,46.0,292.0,300.0,8.0,2.0,29.0,50.0,24.0,26.0,5.0,8.0,9.0,42.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,,,,,4.0,145.0,48.0,0.0,0.0,0.0,0.0,1.0,36.25,4.0,252.0,0.0,1.0,1.0,1.0,1.0,22.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,46.0,0.0,26.0,6.0,57.0,0.0,21.0,,,
HDRF2205,7/3/2022,Hamburg,Stadion Hoheluft,RF,Rhein Fire,HD,Hamburg Sea Devils,RF,Rhein Fire,V,57,254,4.456140350877193,13,6,5,2,6,126,4,12,0,0,4.0,3.0,4,00:00,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,123.0,2.0,1.0,55.0,27.0,131.0,141.0,10.0,0.0,18.0,57.0,41.0,16.0,4.0,4.0,6.0,37.0,0.0,0.0,1.0,18.0,0.0,18.0,3.0,,,,,8.0,360.0,69.0,0.0,0.0,1.0,2.0,3.0,45.0,4.0,254.0,0.0,2.0,1.0,1.0,1.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,112.0,0.0,28.0,2.0,0.0,0.0,0.0,,,
HDRF2205,7/3/2022,Hamburg,Stadion Hoheluft,RF,Rhein Fire,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,62,420,6.774193548387097,20,6,13,1,5,55,3,10,0,0,2.0,2.0,44,00:00,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,136.0,0.0,1.0,44.0,40.0,284.0,322.0,38.0,5.0,56.0,55.0,37.0,18.0,5.0,2.0,6.0,41.0,4.0,4.0,1.0,13.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,6.0,246.0,56.0,0.0,0.0,1.0,1.0,2.0,41.0,7.0,442.0,0.0,2.0,1.0,1.0,1.0,37.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,38.0,0.0,22.0,4.0,98.0,0.0,37.0,,,
HDRF2302,6/11/2023,Hamburg,Volksparkstadion,RF,Rhein Fire,HD,Hamburg Sea Devils,RF,Rhein Fire,V,57,362,6.350877192982456,20,13,5,2,4,19,7,11,0,1,0.0,0.0,-4,29:19,13,5.0,2.0,14.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,24.0,36.0,290.0,3.0,2.0,49.0,21.0,72.0,85.0,13.0,0.0,14.0,63.0,35.0,28.0,6.0,2.0,7.0,11.0,2.0,2.0,1.0,80.0,1.0,80.0,,,,,,,,,,,,,,,5.0,294.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,0.75,0.0,0.0,2.0,58.0,0.0,40.0,2.0,46.0,0.0,30.0,,,
HDRF2302,6/11/2023,Hamburg,Volksparkstadion,RF,Rhein Fire,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,62,327,5.274193548387097,17,11,5,1,8,76,7,13,1,1,1.0,1.0,0,29:10,6,3.0,3.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,265.0,3.0,1.0,28.0,22.0,62.0,69.0,7.0,0.0,14.0,49.0,35.0,14.0,5.0,0.0,5.0,24.0,2.0,2.0,2.0,36.0,0.0,39.0,4.0,,,,,4.0,176.0,49.0,0.0,0.0,1.0,0.0,0.0,44.0,5.0,267.0,1.0,1.0,1.0,1.0,1.0,29.0,0.0,1.0,2.0,0.5,1.0,0.0,2.0,38.0,0.0,25.0,,,,,,,
hdrf2408,07/14/2024,,,RF,Rhein Fire,HD,Hamburg Sea Devils,RF,Rhein Fire,V,43,485,11.279069767441861,20,8,9,3,9,90,2,5,0,0,0.0,0.0,0,25:14,0,9.0,9.0,61.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,200.0,6.0,0.0,18.0,25.0,285.0,292.0,0.0,3.0,70.0,64.0,48.0,16.0,6.0,1.0,6.5,3.0,3.0,3.0,2.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,3.0,120.0,52.0,0.0,0.0,1.0,1.0,2.0,40.0,10.0,691.0,0.0,8.0,0.0,0.0,,0.0,0.0,7.0,9.0,0.778,0.0,0.0,4.0,121.0,0.0,42.0,0.0,0.0,0.0,0.0,,,
hdrf2408,07/14/2024,,,RF,Rhein Fire,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,81,417,5.148148148148148,24,12,9,3,10,75,8,16,1,1,1.0,1.0,48,34:37,0,5.0,3.0,20.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,240.0,3.0,2.0,4.0,47.0,177.0,186.0,0.0,0.0,12.0,39.0,27.0,12.0,3.0,1.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.0,46.0,0.0,0.0,1.0,0.0,0.0,30.75,4.0,217.0,0.0,0.0,1.0,3.0,0.333,44.0,0.0,2.0,3.0,0.667,0.0,0.0,2.0,42.0,0.0,27.0,3.0,48.0,0.0,26.0,,,
HDRT22PO,9/10/2022,Hamburg,Stadion Hoheluft,RT,Raiders Tirol,HD,Hamburg Sea Devils,RT,Raiders Tirol,V,65,223,3.4307692307692306,15,13,1,1,6,105,4,15,0,3,0.0,0.0,0,30:06,7,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,47.0,197.0,1.0,0.0,22.0,12.0,26.0,31.0,5.0,0.0,10.0,71.0,37.0,34.0,7.0,2.0,8.0,38.0,3.0,3.0,,,,,1.0,,,,,8.0,290.0,48.0,0.0,1.0,0.0,0.0,3.0,36.25,2.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,161.0,0.0,51.0,,,,,,,
HDRT22PO,9/10/2022,Hamburg,Stadion Hoheluft,RT,Raiders Tirol,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,57,335,5.87719298245614,18,5,11,2,7,73,1,11,0,0,2.0,1.0,1,29:54,0,5.0,4.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,16.0,125.0,1.0,0.0,44.0,38.0,210.0,225.0,15.0,0.0,33.0,57.0,37.0,20.0,7.0,6.0,10.0,33.0,6.0,6.0,,,,,4.0,,,,,5.0,187.0,57.0,0.0,0.0,1.0,1.0,2.0,37.4,6.0,385.0,0.0,1.0,4.0,4.0,1.0,42.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,27.0,0.0,16.0,5.0,39.0,0.0,17.0,,,
hdss2503,05/31/2025,Bremen,Weserstadion,SRG,Stuttgart Surge,HSD,Hamburg Sea Devils,SS,Stuttgart Surge,V,56,349,6.232142857142857,16,10,3,3,7,81,4,13,1,2,,,0,27:02,0,,,,,,,,,,,,,18.0,27.0,254.0,3.0,0.0,,26.0,98.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdss2503,05/31/2025,Bremen,Weserstadion,SRG,Stuttgart Surge,HSD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,71,237,3.3380281690140845,17,7,6,4,9,102,4,14,0,1,,,0,32:58,0,,,,,,,,,,,,,13.0,36.0,129.0,2.0,3.0,,31.0,130.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDVV22FI,9/25/2022,Klagenfurt,28 Black Arena,VV,Vienna Vikings,HD,Hamburg Sea Devils,VV,Vienna Vikings,V,63,333,5.285714285714286,18,12,6,0,9,93,9,16,1,1,1.0,0.0,2,32:47,0,5.0,5.0,27.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,241.0,1.0,1.0,48.0,34.0,92.0,98.0,6.0,2.0,12.0,65.0,25.0,40.0,3.0,8.0,7.0,22.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,,,,,3.0,132.0,51.0,0.0,0.0,0.0,1.0,0.0,44.0,6.0,315.0,0.0,0.0,2.0,3.0,0.667,36.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,142.0,0.0,57.0,,,,,,,
HDVV22FI,9/25/2022,Klagenfurt,28 Black Arena,VV,Vienna Vikings,HD,Hamburg Sea Devils,HD,Hamburg Sea Devils,H,51,214,4.196078431372549,14,8,5,1,2,14,3,12,1,2,1.0,1.0,0,25:02,3,3.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,142.0,1.0,1.0,33.0,26.0,72.0,82.0,10.0,0.0,16.0,75.0,33.0,42.0,5.0,2.0,6.0,27.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,,,,,4.0,180.0,51.0,0.0,0.0,1.0,1.0,3.0,45.0,5.0,321.0,0.0,1.0,3.0,3.0,1.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,79.0,0.0,46.0,2.0,13.0,0.0,8.0,,,
HGBD2306,7/9/2023,Wil,Lidl Arena,BD,Barcelona Dragons,HG,Helvetic Guards,BD,Barcelona Dragons,V,72,391,5.430555555555555,20,17,1,2,15,129,4,15,0,1,1.0,1.0,-10,30:39,3,5.0,3.0,12.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,55.0,339.0,2.0,3.0,44.0,17.0,52.0,65.0,13.0,0.0,15.0,58.0,44.0,14.0,2.0,6.0,5.0,30.0,3.0,3.0,1.0,43.0,0.0,43.0,4.0,,,,,4.0,158.0,55.0,0.0,0.0,0.0,1.0,1.0,39.5,5.0,311.0,1.0,0.0,2.0,3.0,0.667,32.0,1.0,1.0,2.0,0.5,0.0,0.0,3.0,61.0,0.0,32.0,2.0,39.0,0.0,26.0,,,
HGBD2306,7/9/2023,Wil,Lidl Arena,BD,Barcelona Dragons,HG,Helvetic Guards,HG,Helvetic Guards,H,64,192,3.0,13,4,6,3,9,52,5,16,0,0,1.0,1.0,0,29:21,7,5.0,3.0,13.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,30.0,94.0,1.0,1.0,40.0,31.0,98.0,106.0,8.0,0.0,9.0,61.0,43.0,18.0,6.0,0.0,6.0,16.0,0.0,0.0,3.0,44.0,0.0,25.0,7.0,,,,,4.0,190.0,53.0,0.0,1.0,1.0,2.0,1.0,47.5,6.0,398.0,0.0,3.0,5.0,6.0,0.833,57.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,74.0,0.0,30.0,2.0,43.0,0.0,25.0,,,
hgbd2401,05/25/2024,,,BD,Barcelona Dragons,HM,Helvetic Mercenaries,BD,Barcelona Dragons,V,67,233,3.4776119402985075,15,10,4,1,8,41,2,13,3,3,0.0,0.0,75,14:13,0,6.0,4.0,23.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,36.0,148.0,2.0,0.0,42.0,28.0,85.0,100.0,0.0,1.0,11.0,38.0,30.0,8.0,8.0,2.0,9.0,15.0,7.0,7.0,1.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,7.0,325.0,55.0,0.0,1.0,0.0,2.0,4.0,46.429,5.0,116.0,0.0,0.0,1.0,3.0,0.333,40.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,110.0,0.0,38.0,4.0,75.0,0.0,43.0,,,
hgbd2401,05/25/2024,,,BD,Barcelona Dragons,HM,Helvetic Mercenaries,HM,Helvetic Mercenaries,H,53,334,6.30188679245283,15,8,6,1,8,45,4,10,0,1,3.0,1.0,51,45:47,0,3.0,3.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,177.0,2.0,1.0,27.0,23.0,157.0,163.0,0.0,1.0,56.0,57.0,43.0,14.0,6.0,2.0,7.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,256.0,50.0,0.0,0.0,1.0,1.0,2.0,42.667,4.0,214.0,0.0,0.0,0.0,2.0,0.0,49.0,0.0,1.0,3.0,0.333,0.0,0.0,4.0,89.0,0.0,29.0,3.0,22.0,0.0,16.0,,,
HGMR2303,6/18/2023,Wil,LIDL Arena,MR,Munich Ravens,HG,Helvetic Guards,MR,Munich Ravens,V,62,568,9.161290322580646,21,14,7,0,12,86,6,13,1,1,0.0,0.0,0,33:34,0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,463.0,6.0,0.0,94.0,27.0,105.0,117.0,12.0,0.0,17.0,35.0,33.0,2.0,5.0,0.0,5.0,12.0,2.0,2.0,,,,,3.0,,,,,3.0,109.0,44.0,0.0,0.0,0.0,0.0,1.0,36.333,7.0,468.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,0.5,0.0,0.0,,,,,3.0,51.0,0.0,20.0,,,
HGMR2303,6/18/2023,Wil,LIDL Arena,MR,Munich Ravens,HG,Helvetic Guards,HG,Helvetic Guards,H,54,216,4.0,13,5,5,3,7,42,1,12,0,2,1.0,0.0,0,26:26,0,2.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,95.0,0.0,0.0,31.0,21.0,121.0,122.0,1.0,1.0,16.0,55.0,35.0,20.0,3.0,2.0,4.0,26.0,2.0,2.0,,,,,2.0,,,,,7.0,306.0,52.0,0.0,0.0,1.0,1.0,1.0,43.714,3.0,230.0,0.0,3.0,1.0,1.0,1.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,39.0,0.0,21.0,,,,,,,
hgmr2413,08/17/2024,,,MR,Munich Ravens,HM,Helvetic Mercenaries,MR,Munich Ravens,V,57,320,5.614035087719298,19,10,9,0,3,15,4,8,2,2,0.0,0.0,0,30:00,0,6.0,6.0,38.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,190.0,1.0,0.0,18.0,27.0,130.0,137.0,0.0,4.0,34.0,53.0,38.0,15.0,6.0,1.0,6.5,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,40.0,0.0,0.0,1.0,0.0,0.0,35.5,7.0,393.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,5.0,5.0,1.0,0.0,0.0,3.0,120.0,0.0,50.0,0.0,0.0,0.0,0.0,,,
